,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,chunked
595,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,1.78085,stock,10.0,long_time_horizon,d21856ef0bbea69a667f8684ef27668a,1
596,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,36.0967,stock,200.0,short_time_horizon,dc45de4a2dcc2f20325f26fdfbbb7b1c,0
597,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,4.18543333333,stock,500.0,short_time_horizon,28f9f2b00b4e03e536f28c17097a6398,0
598,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,20.0,long_time_horizon,7aada2ed66c9d81d83a3d80f73aaecf8,1
599,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,43.3078666667,stock,25.0,long_time_horizon,5dde9635e8b0ebe2fd1ae4079c36819d,1
600,low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,short_time_horizon,75f481c71351f12b4b3c91a15cfaa838,1
601,low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,4.57853333333,stock,50.0,short_time_horizon,d3ec37998feefbfa7a46979f89e8814e,1
602,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,46.7192166667,stock,200.0,short_time_horizon,cb4c534ac2378db063915c393c45f2f5,0
603,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,12.3346,stock,10.0,short_time_horizon,6253df8c1d5363529383ebd1224f17fb,0
604,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,0.145983333333,stock,1400.0,long_time_horizon,0750c1495337277763610e36d6317776,0
605,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,etp,50.0,long_time_horizon,5f79439067286027631025ba4400967d,0
606,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,8.734516666669998,stock,50.0,long_time_horizon,0127bb2f0575b3a496353a1825d11e81,0
607,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,etp,50.0,med_time_horizon,cf0eaca53b116a50a6bea59bd8d6b5b0,0
608,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,25.0,long_time_horizon,86ed03e1af8065badedcaa44845341eb,0
609,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,15.5228166667,stock,50.0,long_time_horizon,54a06416deb48c1b8926d9a7eb9ce045,0
610,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,5.847066666669999,stock,100.0,long_time_horizon,0e11c41beb28d7b263bc518777ac3718,0
611,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,200.0,long_time_horizon,b2c7611f3d03a180f56e82ce6da1695d,0
612,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,0.0,adr,1000.0,med_time_horizon,81708e3a44f072800f757fe53d1bcec3,0
613,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,72fd8543bb00b4b3c72f77bf274ce061,0
614,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,7.179583333330001,stock,5000.0,short_time_horizon,43dd602c9e3f3ea8ccb6e26cbcfd1fca,0
615,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,18.59005,stock,500.0,long_time_horizon,b5614451e6022f67d5eb3d7ce5a99faa,0
616,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,53.5182,stock,2500.0,long_time_horizon,994c43f3e27676017d690637740c71c2,0
617,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,2000.0,long_time_horizon,10ec06a1dd974077811259f479ef1012,0
618,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,22.9566333333,stock,2500.0,short_time_horizon,89158456772a49f0cc8399b2ec0bbfcb,0
619,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,17.6022333333,stock,900.0,short_time_horizon,2c9dc29e40cc95045f2750c3fb4ce580,0
620,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,cf6a3ee7dd126a39d1f8903d4493471f,0
621,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.60545,stock,25.0,long_time_horizon,aabcb195a3fa5a9dbb5fe8609b403ef2,1
622,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,98.18605,stock,250.0,long_time_horizon,ced455622c6c8cce35a2dce747d26990,0
623,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,2.26198333333,etp,20.0,short_time_horizon,3b506ff34104f67efa36747edaac67e5,1
624,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,8.315966666669999,stock,220.0,long_time_horizon,b5074c4a3a6596ddd5ad10784f88a7e5,1
625,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,7.1575,stock,30.0,med_time_horizon,fe0a972a4f5a8f2fc8368d081b02d391,1
626,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,9.08445,stock,40.0,short_time_horizon,0eabfabb43a1024323a6439208905a81,0
627,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,7.6704,stock,80.0,short_time_horizon,5746fedb1cd76258430546e99035fa80,1
628,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,10.6045666667,stock,1000.0,med_time_horizon,6fd5b14055af1d1507b8b92bc4bc6b4e,0
629,med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,7.2176,stock,500.0,short_time_horizon,5bfdf4425b7d8646160e85789744fec2,0
630,low_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,5ea2768b579eff5a8b35d7a0982b9d66,0
631,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,10.4197833333,stock,500.0,long_time_horizon,c603dc8e8a4d4543202f5ce3c4184a66,0
632,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,28.5161,stock,1000.0,med_time_horizon,dd7eb8b0dac970db8d397cbd3c32961d,0
633,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,ebbfca8123fa4840b69186411ad9267e,0
634,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,4.5515,stock,1000.0,long_time_horizon,699b1da7d22aa4a1c2217a9664077618,0
635,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,eb5cd02b3b4e40eae3e3cbb12cb64994,0
636,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,22.2291166667,adr,25.0,short_time_horizon,b0a9e1b0665d02a9e57410df9f41b649,0
637,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,2.7309166666699998,stock,500.0,long_time_horizon,6b67789715abcb0e194b42ff84f8b625,0
638,med_risk_tolerance,no_investment_exp,very_important_liq_need,both,30.54975,stock,5.0,med_time_horizon,d84bcc58ce319a297743b6be32db0b68,1
639,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,27.88795,stock,2500.0,short_time_horizon,0fa78f110e57844680ed490e5bf4747f,0
640,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,4.61058333333,stock,100.0,short_time_horizon,6d33ff70cfe098239f29adc745cafacf,0
641,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,stock,5.0,short_time_horizon,270de08df303b84ebec9102421f47159,0
642,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.29236666667,stock,1000.0,short_time_horizon,1a3dea16d0f5fbac929711230d08a091,1
643,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,17.3053333333,stock,1000.0,long_time_horizon,df326dd8d0d61944f214f44447a0455a,0
644,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,8.2333,stock,25.0,short_time_horizon,1d50a53235925e505997f2673265fa92,1
645,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,35.3521,stock,25.0,short_time_horizon,f223a575b44c7395cfbb865aeb409356,0
646,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,36.2083666667,etp,1000.0,short_time_horizon,19df38422a2b4ba4b6df9c1fd25c4591,0
647,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,25.0,short_time_horizon,71fea2ce71a24a863ada5a6e2c12c5bc,1
648,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,7.89735,stock,10.0,med_time_horizon,942c3d7dd732a92a4ac5c74c2f78c4c3,1
649,med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,37.8425166667,stock,500.0,short_time_horizon,b8343c09ec9bca0b3dd62790f2314742,0
650,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,38.1290833333,stock,0.26,short_time_horizon,46c10c1913eb5cb5f9f53272793f9a97,0
651,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,137.13623333299998,stock,1000.0,short_time_horizon,4ad59cc5df58046858f7f3a7a8f1adf0,0
652,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,16.601133333299998,stock,2000.0,short_time_horizon,955649a37a8a163aa05b6bd4823154e9,0
653,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,8.74805,stock,1000.0,long_time_horizon,1e7c09df3318894ba64a3652c98d7b94,0
654,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,23.1381333333,stock,500.0,short_time_horizon,f3425c32d331a6084d18e973df14a2d9,1
655,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,6.38076666667,reit,10.0,long_time_horizon,655a3a214e88a7e520c58da80a2d9fcf,0
656,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,med_time_horizon,e7fe6743ceb9d81102b1160a05ea2f37,0
657,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,24.3400833333,cef,150.0,long_time_horizon,3eafae1a3636c17439f7eb10c2ed36b6,0
658,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,5.35231666667,stock,5.0,short_time_horizon,9576fd2603cc83b989c07ca37aaaff5a,0
659,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,25.1846333333,stock,1000.0,short_time_horizon,876385146006c0deabec9f9dccbc52fd,0
660,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,21.8480333333,stock,100.0,long_time_horizon,d35fc329173850dfb85de93f032edbd8,0
661,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,72.18765,stock,20.0,long_time_horizon,a53faa8b06f90f096c45a6b21f2d79af,1
662,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,30.9722333333,stock,100.0,short_time_horizon,e4c9d13d96c7a1d3b402271da024a231,0
663,high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,35.2337333333,stock,100.0,long_time_horizon,8bc790521d4d28995819545ba075f60e,0
664,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,25.6673333333,stock,100.0,short_time_horizon,669d28a36166184a139ff60e57584797,0
665,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,8.30725,stock,500.0,long_time_horizon,b7770b3da1a486095aed56183a4a0691,0
666,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,90b3514e05cb020ab1c8021b0c3fcca1,0
667,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.49148333333,stock,5000.0,long_time_horizon,7f639eb23fc23fa8af10b0285d749e63,0
668,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,104.74008333299999,stock,150.0,short_time_horizon,f9d8a3e1fa754fc6b99e409ee857c858,0
669,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,17.1935166667,stock,100.0,med_time_horizon,6304aab2f15db4cc8e0ef099b09c7009,0
670,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,32.8296,stock,20.0,long_time_horizon,be3c42346826fd9a3c3eb7092650a080,1
671,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,2.01786666667,stock,20.0,short_time_horizon,f51737f1423db4e8ee24e59f05873118,1
672,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,33.6510166667,mlp,100.0,long_time_horizon,caa745b8f9c572163adcbebfb854c98b,0
673,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,136.327966667,etp,100.0,long_time_horizon,d6cccb8a5c6b15b13e1bf5d243f56888,0
674,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,long_time_horizon,7796d47914e86d1674508e46c1b4a9f1,0
675,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,6.69855,stock,100.0,short_time_horizon,06f63cb7c1a223e01e3f46cd750cecb2,0
676,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,056e4387557d9f77da03531508302df9,0
677,low_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,stock,500.0,short_time_horizon,18bf3db73a678fca6fca1ff95c18388e,0
678,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,95.99745,etp,550.0,long_time_horizon,424f2fe296e6615424f28bc00efafd62,1
679,med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,23.8543166667,stock,50.0,med_time_horizon,473fd1d5f6874857c970107e43341b3c,1
680,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,58eccdbb8a1a5e9342fa827892d6d0cc,0
681,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,54.43155,stock,120.0,short_time_horizon,f439dea62271e59b5019ffe462fd4f81,1
682,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,2500.0,long_time_horizon,db6791c9f8e86df12949f38d9e395814,0
683,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,18.5571166667,stock,10.0,long_time_horizon,987d898609ab6e8946c614e8986229f8,1
684,low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,29.6054,stock,42.0,short_time_horizon,93d20035f76020c6979ac3f9596fe6cd,0
685,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,110.1358,stock,100.0,short_time_horizon,44bcd27ad46116afe9bc4c617475daee,0
686,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,35.5967666667,stock,100.0,short_time_horizon,df0afc3810678ee93bea905c5021eaf0,0
687,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,200.0,long_time_horizon,7af2cb3058c6bdeeb78a056674748abd,0
688,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,stock,1500.0,short_time_horizon,71f2464ca5f598341f7c6c01c77d2a3b,1
689,med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,68.1403666667,stock,200.0,long_time_horizon,894155930b1a3d2b70d1a2d96c16874d,0
690,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,5.412583333330001,stock,1500.0,short_time_horizon,e592fe5621f4050103d5ed9c3cc8ec78,0
691,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,4.0846,stock,76.0,med_time_horizon,9ed78bb234f3572d7d5256b6a1069ee2,0
692,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,34.572183333299996,stock,5000.0,short_time_horizon,fec7d9fed8702dc7a04267e266deb3aa,0
693,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,50.9115,stock,50.0,med_time_horizon,14a9a2a99a4d42655ad6e331b35acab6,1
694,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,21.35445,stock,1000.0,med_time_horizon,dc1835670454d8150a9f1de2870b5ca8,0
695,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.95045,stock,450.0,med_time_horizon,be18c37076b33b5453b9bdf7d4ad4106,0
696,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,c49492fa9bdbed080803469763e81a61,0
697,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,26.637316666700002,stock,1250.0,short_time_horizon,5ad73552463430baf39ff0c770910bba,0
698,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,7.8832,stock,10.0,short_time_horizon,66d95ff4a81ff68c507d136579b0b637,1
699,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,34.9316333333,stock,3000.0,short_time_horizon,4847327260a4f3981de8f1520570d003,0
700,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,110.12981666700001,stock,100.0,med_time_horizon,0a131d3c0e501421eb1fa6851397badb,0
701,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,118.90661666700001,stock,20.0,med_time_horizon,d49c56fb636537d27289b0cfd260b52d,0
702,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,8.009416666669999,stock,10.0,short_time_horizon,06a0e8155cf7d8ab0cf019ab0eac60fc,1
703,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,5.608683333330001,stock,500.0,short_time_horizon,ff934389faba73002fb94daf1f7dcfc9,0
704,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,16.5030333333,stock,40.0,short_time_horizon,ddcc8a846d843031845500fd63396134,0
705,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,1.43316666667,stock,11.09,short_time_horizon,066b15b05bf036b6c899c052ee0cc53e,1
706,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.58566666667,stock,25.0,long_time_horizon,17d95c89e8eb6d9a888753eca1a4b384,1
707,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,12.6897666667,stock,50.0,short_time_horizon,2a9b519ce974f71b4a8adcf300dadd19,0
708,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,etp,500.0,med_time_horizon,4fa4c9543ebd4d7803a1c2f6ceedbfa3,0
709,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,33.6225666667,stock,500.0,long_time_horizon,09b88f33eefcd06f0be07a6ff85ef9f1,0
710,med_risk_tolerance,good_investment_exp,very_important_liq_need,both,31.7317666667,stock,3450.0,med_time_horizon,891caa504eedf275d05cab05913e37f5,0
711,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,10.7565,stock,20.0,short_time_horizon,ae75c5ada4076ae0fb7ec4c9a5ce7618,1
712,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,141.05798333299998,stock,100.0,short_time_horizon,d9ac4bd09c63fe71eeab00b6d3072a51,1
713,med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,97.0195166667,stock,5.0,short_time_horizon,2aad25aca52c79c826e8af4e7a0ec96e,0
714,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,22.1118166667,stock,300.0,short_time_horizon,b938e58fbdd89b81f17b356496932b42,0
715,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,21.573,stock,300.0,short_time_horizon,9ddb45f87419b344eebff3b1728698ca,0
716,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,150.0,short_time_horizon,6d628b9f4d02d68540faecd254057058,0
717,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,3.8527333333300002,stock,100.0,long_time_horizon,464743e7a56c9f007bb2385f9f39b5f3,0
718,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,20.1442,stock,1000.0,med_time_horizon,92eaf3acd4b0ba64e3e6351c9e0c3334,0
